[LOG] INFO [IExchangeSimulator::setLoggerLogFile] Logger log file set to: RegressionTests/Baseline/ZeroIntelligenceSimulatorSimpleSantaFeModelLargeTime.baseline.txt
[LOG] INFO Lobster messages:
    time,    type,     oid,     qty,      px,     dir
   57972,       1,   11345,       1,10060000,       1
   57977,       1,   11346,       1, 9900000,       1
   57980,       2,    1026,       1,10280000,      -1
   57986,       1,   11347,       1,10160000,      -1
   57989,       3,   11259,       1,10130000,      -1
   57995,       4,   11348,       1,10080000,       1
   58002,       1,   11349,       1, 9980000,       1
   58007,       1,   11350,       1, 9830000,       1
   58012,       4,   11351,       1,10060000,      -1
   58019,       1,   11352,       1,10230000,      -1
   58024,       1,   11353,       1,10100000,      -1
   58027,       3,   11194,       1, 9900000,       1
   58031,       2,    1023,       1,10250000,      -1
   58037,       4,   11354,       1,10090000,       1
   58042,       3,   11068,       1, 9830000,       1
   58046,       3,   11127,       1,10170000,      -1
   58052,       1,   11355,       1,10060000,       1
   58057,       1,   11356,       1,10100000,      -1
   58060,       3,   11130,       1,10110000,      -1
   58066,       4,   11357,       1,10060000,      -1
   58071,       3,   11267,       1,10110000,      -1
   58077,       4,   11358,       1, 9980000,      -1
   58084,       1,   11359,       1,10090000,       1
   58087,       2,    1032,       1,10340000,      -1
   58093,       1,   11360,       1, 9960000,       1
   58096,       3,   11266,       1, 9880000,       1
   58102,       4,   11361,       1,10090000,      -1
   58107,       3,   11248,       1,10150000,      -1
   58111,       3,   11339,       1,10100000,      -1
   58117,       1,   11362,       1, 9820000,       1
   58120,       3,   11104,       1,10270000,      -1
   58126,       1,   11363,       1, 9940000,       1
   58131,       4,   11364,       1,10100000,       1
   58136,       3,   11139,       1,10210000,      -1
   58142,       4,   11365,       1,10100000,       1
   58149,       4,   11366,       1, 9980000,      -1
   58156,       4,   11367,       1,10120000,       1
   58163,       1,   11368,       1, 9870000,       1
   58168,       1,   11369,       1,10170000,      -1
   58173,       1,   11370,       1,10110000,       1
   58176,       2,    1036,       1,10380000,      -1
   58182,       1,   11371,       1,10300000,      -1
   58187,       1,   11372,       1,10340000,      -1
   58190,       3,   11370,       1,10110000,       1
   58196,       1,   11373,       1,10050000,      -1
   58201,       1,   11374,       1,10000000,      -1
   58204,       3,   11081,       1, 9700000,       1
   58210,       1,   11375,       1, 9800000,       1
   58215,       1,   11376,       1,10190000,      -1
   58218,       3,   11124,       1, 9890000,       1
   58224,       4,   11377,       1, 9960000,      -1
   58229,       2,      11,       1, 9880000,       1
   58235,       1,   11378,       1,10170000,      -1
   58238,       3,   11324,       1, 9880000,       1
   58242,       3,   11251,       1,10150000,      -1
   58246,       3,   11092,       1,10180000,      -1
   58250,       2,      19,       1, 9800000,       1
   58256,       1,   11379,       1,10190000,      -1
   58259,       3,   11233,       1, 9750000,       1
   58263,       3,   11262,       1,10200000,      -1
   58267,       2,      18,       1, 9810000,       1
   58273,       4,   11380,       1,10000000,       1
   58280,       1,   11381,       1,10010000,      -1
   58285,       4,   11382,       1, 9940000,      -1
   58292,       4,   11383,       1,10010000,       1
   58299,       4,   11384,       1,10050000,       1
   58306,       4,   11385,       1,10120000,       1
   58313,       1,   11386,       1,10060000,      -1
   58316,       3,      11,       1, 9880000,       1
   58322,       1,   11387,       1, 9900000,       1
   58327,       1,   11388,       1, 9920000,      -1
   58332,       1,   11389,       1, 9950000,      -1
   58335,       2,      37,       1, 9620000,       1
   58341,       1,   11390,       1,10060000,      -1
   58346,       1,   11391,       1, 9830000,       1
   58351,       1,   11392,       1, 9640000,       1
   58354,       2,    1015,       1,10170000,      -1
   58360,       1,   11393,       1, 9800000,       1
   58365,       1,   11394,       1, 9820000,       1
   58368,       2,      31,       1, 9680000,       1
   58372,       3,   11008,       1, 9720000,       1
   58376,       2,      30,       1, 9690000,       1
   58380,       2,      30,       1, 9690000,       1
   58384,       3,   11388,       1, 9920000,      -1
   58388,       3,   11191,       1, 9800000,       1
   58394,       1,   11395,       1, 9780000,       1
   58397,       2,      25,       1, 9740000,       1
   58403,       4,   11396,       1, 9900000,      -1
   58408,       3,   11389,       1, 9950000,      -1
   58414,       4,   11397,       1,10060000,       1
   58421,       4,   11398,       1,10060000,       1
   58426,       3,   11286,       1,10130000,      -1
   58432,       1,   11399,       1, 9840000,       1
   58437,       1,   11400,       1,10060000,       1
   58440,       3,   11012,       1,10250000,      -1
   58444,       3,   11369,       1,10170000,      -1
   58448,       3,      13,       1, 9860000,       1
   58454,       1,   11401,       1, 9920000,       1
   58457,       3,   11401,       1, 9920000,       1
   58461,       3,   11243,       1,10160000,      -1
   58465,       2,    1031,       1,10330000,      -1
   58469,       2,    1024,       1,10260000,      -1
   58473,       3,   11338,       1, 9840000,       1
   58479,       1,   11402,       1, 9920000,       1
   58482,       3,   11378,       1,10170000,      -1
   58488,       4,   11403,       1,10060000,      -1
   58495,       1,   11404,       1,10030000,       1
   58500,       1,   11405,       1,10110000,      -1
   58505,       1,   11406,       1,10270000,      -1
   58510,       1,   11407,       1,10110000,      -1
   58513,       3,    1013,       1,10150000,      -1
   58517,       3,   11404,       1,10030000,       1
   58521,       3,   11074,       1, 9830000,       1
   58527,       1,   11408,       1, 9960000,      -1
   58532,       1,   11409,       1,10160000,      -1
   58537,       1,   11410,       1, 9910000,       1
   58542,       1,   11411,       1,10150000,      -1
   58547,       4,   11412,       1, 9960000,       1
   58554,       1,   11413,       1, 9880000,       1
   58557,       3,   11060,       1,10190000,      -1
   58563,       1,   11414,       1, 9960000,      -1
   58568,       1,   11415,       1, 9770000,       1
   58571,       3,   11234,       1, 9800000,       1
   58577,       1,   11416,       1, 9790000,       1
   58582,       1,   11417,       1, 9690000,       1
   58587,       1,   11418,       1,10010000,      -1
   58592,       1,   11419,       1, 9990000,      -1
   58595,       3,   11318,       1, 9800000,       1
   58601,       1,   11420,       1, 9840000,       1
   58606,       1,   11421,       1, 9980000,      -1
   58611,       1,   11422,       1, 9940000,      -1
   58616,       1,   11423,       1,10170000,      -1
   58621,       1,   11424,       1,10210000,      -1
   58624,       2,      29,       1, 9700000,       1
   58630,       1,   11425,       1,10070000,      -1
   58635,       4,   11426,       1, 9920000,      -1
   58642,       1,   11427,       1,10200000,      -1
   58645,       2,      28,       1, 9710000,       1
   58651,       4,   11428,       1, 9940000,       1
   58656,       3,   11183,       1, 9810000,       1
   58660,       3,   11155,       1, 9830000,       1
   58664,       3,   11083,       1, 9710000,       1
   58668,       3,    1015,       1,10170000,      -1
   58674,       1,   11429,       1, 9900000,       1
   58677,       3,   11399,       1, 9840000,       1
   58683,       4,   11430,       1, 9960000,       1
   58688,       2,      30,       1, 9690000,       1
   58692,       3,   11314,       1, 9770000,       1
   58698,       1,   11431,       1,10130000,      -1
   58701,       3,   11425,       1,10070000,      -1
   58707,       4,   11432,       1, 9910000,      -1
   58714,       4,   11433,       1, 9980000,       1
   58721,       4,   11434,       1, 9900000,      -1
   58728,       4,   11435,       1, 9900000,      -1
   58733,       3,   11154,       1, 9890000,       1
   58739,       1,   11436,       1, 9970000,      -1
   58744,       1,   11437,       1, 9890000,       1
   58749,       1,   11438,       1,10170000,      -1
   58754,       1,   11439,       1, 9930000,      -1
   58757,       2,      33,       1, 9660000,       1
   58763,       4,   11440,       1, 9930000,       1
   58770,       1,   11441,       1, 9740000,       1
   58775,       1,   11442,       1, 9790000,       1
   58778,       3,   11302,       1, 9900000,       1
   58784,       1,   11443,       1, 9950000,       1
   58789,       4,   11444,       1, 9950000,      -1
   58794,       3,   11423,       1,10170000,      -1
   58798,       2,    1014,       1,10160000,      -1
   58804,       1,   11445,       1,10060000,      -1
   58809,       1,   11446,       1, 9730000,       1
   58814,       4,   11447,       1, 9970000,       1
   58821,       1,   11448,       1, 9850000,       1
   58826,       1,   11449,       1, 9930000,      -1
   58831,       1,   11450,       1,10080000,      -1
   58836,       4,   11451,       1, 9900000,      -1
   58841,       3,   11322,       1, 9800000,       1
   58845,       3,   11275,       1, 9750000,       1
   58849,       3,   11229,       1, 9780000,       1
   58855,       1,   11452,       1,10080000,      -1
   58858,       3,   11420,       1, 9840000,       1
   58864,       1,   11453,       1,10060000,      -1
   58869,       4,   11454,       1, 9900000,      -1
   58876,       4,   11455,       1, 9900000,      -1
   58883,       4,   11456,       1, 9890000,      -1
   58890,       4,   11457,       1, 9890000,      -1
   58897,       1,   11458,       1, 9730000,       1
   58902,       1,   11459,       1, 9900000,       1
   58907,       1,   11460,       1,10100000,      -1
   58910,       3,   11362,       1, 9820000,       1
   58914,       3,   11445,       1,10060000,      -1
   58920,       1,   11461,       1, 9920000,       1
   58925,       1,   11462,       1, 9890000,       1
   58930,       4,   11463,       1, 9930000,       1
   58937,       1,   11464,       1,10000000,      -1
   58942,       1,   11465,       1, 9830000,       1
   58947,       1,   11466,       1, 9820000,       1
   58952,       1,   11467,       1,10090000,      -1
   58955,       2,      27,       1, 9720000,       1
   58959,       3,   11375,       1, 9800000,       1
   58965,       1,   11468,       1, 9810000,       1
   58970,       4,   11469,       1, 9990000,       1
   58975,       3,   11446,       1, 9730000,       1
   58981,       1,   11470,       1,10100000,      -1
   58986,       4,   11471,       1, 9920000,      -1
   58993,       4,   11472,       1,10000000,       1
   58998,       3,   11207,       1, 9810000,       1
   59002,       3,   11307,       1,10160000,      -1
   59008,       1,   11473,       1,10000000,      -1
   59011,       3,   11438,       1,10170000,      -1
   59015,       3,   11294,       1, 9750000,       1
   59019,       2,      27,       1, 9720000,       1
   59025,       1,   11474,       1,10140000,      -1
   59030,       1,   11475,       1, 9870000,       1
   59035,       1,   11476,       1,10030000,      -1
   59040,       1,   11477,       1,10030000,      -1
   59045,       1,   11478,       1,10170000,      -1
   59050,       1,   11479,       1, 9950000,      -1
   59055,       4,   11480,       1, 9950000,       1
   59062,       1,   11481,       1,10120000,      -1
   59067,       1,   11482,       1,10200000,      -1
   59070,       3,   11344,       1,10130000,      -1
